CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03769M106,APO,APOLLO GLOBAL MGMT INC,3500,0,506.66K,0,NO CHANGE,0.22%
78464A284,HYMB,SPDR SERIES TRUST,19700,0,491.32K,0,NO CHANGE,0.21%
617446448,MS,MORGAN STANLEY,2685,0,476.67K,0,NO CHANGE,0.21%
464287101,OEF,ISHARES TR,1210,0,414.99K,0,NO CHANGE,0.18%
001055102,AFL,AFLAC INC,3675,0,405.24K,0,NO CHANGE,0.17%
907818108,UNP,UNION PAC CORP,1734,0,401.11K,0,NO CHANGE,0.17%
45168D104,IDXX,IDEXX LABS INC,552,0,373.44K,0,NO CHANGE,0.16%
75513E101,RTX,RTX CORPORATION,2018,0,370.1K,0,NO CHANGE,0.16%
464289438,IWY,ISHARES TR,1311,0,363.16K,0,NO CHANGE,0.16%
98138H101,WDAY,WORKDAY INC,1690,0,362.98K,0,NO CHANGE,0.16%
921943858,VEA,VANGUARD TAX-MANAGED FDS,5200,0,324.84K,0,NO CHANGE,0.14%
427866108,HSY,HERSHEY CO,1572,0,287.1K,0,NO CHANGE,0.12%
718172109,PM,PHILIP MORRIS INTL INC,1700,0,272.68K,0,NO CHANGE,0.12%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,1275,0,259.07K,0,NO CHANGE,0.11%
438128308,HMC,HONDA MOTOR LTD,1273,0,248.35K,0,NO CHANGE,0.11%
98980G102,ZS,ZSCALER INC,1080,0,242.91K,0,NO CHANGE,0.1%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,805,0,238.45K,0,NO CHANGE,0.1%
30231G102,XOM,EXXON MOBIL CORP,1935,0,232.86K,0,NO CHANGE,0.1%
366651107,IT,GARTNER INC,900,0,227.05K,0,NO CHANGE,0.1%
464287515,IGV,ISHARES TR,14064,-5,1.49M,-528.46,-0%,0.64%
464287473,IWS,ISHARES TR,1788,-7,252.17K,-987.23,-0.4%,0.11%
464287762,IYH,ISHARES TR,15814,-19,1.03M,-1.24K,-0.1%,0.44%
037833100,AAPL,APPLE INC,39540,-5,10.75M,-1.36K,-0%,4.6%
464287804,IJR,ISHARES TR,28478,-12,3.42M,-1.44K,-0%,1.5%
464287556,IBB,ISHARES TR,4146,-17,699.64K,-2.87K,-0.4%,0.3%
464287549,IGM,ISHARES TR,53071,-23,6.85M,-2.97K,-0%,3%
437076102,HD,HOME DEPOT INC,5942,-9,2.04M,-3.1K,-0.2%,0.88%
191216100,KO,COCA COLA CO,6978,-47,487.83K,-3.29K,-0.7%,0.21%
92826C839,V,VISA INC,16675,-10,5.85M,-3.51K,-0.1%,2.5%
464287630,IWN,ISHARES TR,3786,-24,685.98K,-4.35K,-0.6%,0.3%
74348A467,NOBL,PROSHARES TR,3403,-42,354.12K,-4.37K,-1.2%,0.15%
532457108,LLY,ELI LILLY & CO,7360,-5,7.91M,-5.37K,-0.1%,3.4%
922475108,VEEV,VEEVA SYS INC,949,-35,211.84K,-7.81K,-3.6%,0.09%
042068205,ARM,ARM HOLDINGS PLC,15348,-75,1.68M,-8.2K,-0.5%,0.72%
742718109,PG,PROCTER AND GAMBLE CO,3379,-60,484.24K,-8.6K,-1.7%,0.21%
464287788,IYF,ISHARES TR,16528,-80,2.13M,-10.31K,-0.5%,0.92%
60937P106,MDB,MONGODB INC,1965,-25,824.69K,-10.49K,-1.3%,0.36%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,15976,-220,914.45K,-12.59K,-1.4%,0.39%
46090E103,QQQ,INVESCO QQQ TR,1719,-23,1.06M,-14.13K,-1.3%,0.46%
46137V563,PEY,INVESCO EXCHANGE TRADED FD T,33414,-811,681.17K,-16.53K,-2.4%,0.29%
00724F101,ADBE,ADOBE INC,4403,-48,1.54M,-16.8K,-1.1%,0.66%
166764100,CVX,CHEVRON CORP NEW,1573,-115,239.74K,-17.53K,-6.8%,0.1%
464287614,IWF,ISHARES TR,4742,-39,2.24M,-18.46K,-0.8%,0.97%
464287705,IJJ,ISHARES TR,10672,-142,1.4M,-18.69K,-1.3%,0.61%
78462F103,SPY,SPDR S&P 500 ETF TR,1455,-28,992.3K,-19.1K,-1.9%,0.43%
74144T108,TROW,PRICE T ROWE GROUP INC,2360,-250,241.62K,-25.6K,-9.6%,0.1%
98978V103,ZTS,ZOETIS INC,2454,-215,308.74K,-27.05K,-8.1%,0.13%
46138G870,VRP,INVESCO EXCH TRADED FD TR II,12074,-1171,293.75K,-28.49K,-8.8%,0.13%
79466L302,CRM,SALESFORCE INC,10104,-130,2.68M,-34.44K,-1.3%,1.2%
863667101,SYK,STRYKER CORPORATION,1770,-100,622.1K,-35.15K,-5.3%,0.27%
855244109,SBUX,STARBUCKS CORP,6890,-450,580.21K,-37.89K,-6.1%,0.25%
58933Y105,MRK,MERCK & CO INC,7174,-375,755.13K,-39.47K,-5%,0.33%
464287598,IWD,ISHARES TR,3457,-194,727.13K,-40.81K,-5.3%,0.31%
713448108,PEP,PEPSICO INC,3564,-300,511.5K,-43.06K,-7.8%,0.22%
46429B663,HDV,ISHARES TR,13989,-387,1.7M,-47.06K,-2.7%,0.73%
842587107,SO,SOUTHERN CO,11423,-575,996.09K,-50.14K,-4.8%,0.43%
464288679,SHV,ISHARES TR,6106,-689,672.52K,-75.89K,-10.1%,0.29%
68389X105,ORCL,ORACLE CORP,7871,-725,1.53M,-141.31K,-8.4%,0.66%
452308109,ITW,ILLINOIS TOOL WKS INC,0,-800,0,-208.61K,CLOSE,0%
824348106,SHW,SHERWIN WILLIAMS CO,0,-615,0,-212.95K,CLOSE,0%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,0,-3945,0,-256.43K,CLOSE,0%
464287242,LQD,ISHARES TR,0,-2377,0,-264.91K,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,276507,-4325,51.57M,-806.61K,-1.5%,22.3%
Total,,,,,231.75M,21.22M,+10.2%,100%
