CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74340W103,PLD,Prologis Inc,545844,56128,69.68M,7.17M,+11.5%,0.16%
95040Q104,WELL,Welltower Inc,416520,38499,77.31M,7.15M,+10.2%,0.18%
29444U700,EQIX,Equinix Inc,78445,8851,60.1M,6.78M,+12.7%,0.14%
12572Q105,CME,CME Group Inc,221150,24521,60.39M,6.7M,+12.5%,0.14%
902973304,USB,US Bancorp,891902,122988,47.59M,6.56M,+16%,0.11%
14040H105,COF,Capital One Financial Corp,376710,26389,91.3M,6.4M,+7.5%,0.21%
882508104,TXN,Texas Instruments Inc,513843,36414,89.15M,6.32M,+7.6%,0.21%
913903100,UHS,Universal Health Services Inc. B,140514,28632,30.63M,6.24M,+25.6%,0.07%
697435105,PANW,Palo Alto Networks Inc,778701,33772,143.44M,6.22M,+4.5%,0.33%
90353T100,UBER,Uber Technologies Inc,1626051,74775,132.86M,6.11M,+4.8%,0.31%
G0176J109,ALLE,Allegion plc,144913,38366,23.07M,6.11M,+36%,0.05%
G3643J108,FLUT,Flutter Entertainment PLC,76603,28200,16.47M,6.06M,+58.3%,0.04%
209115104,ED,Consolidated Edison Inc,528391,59000,52.48M,5.86M,+12.6%,0.12%
717081103,PFE,Pfizer Inc. (US),3419951,229304,85.16M,5.71M,+7.2%,0.2%
45866F104,ICE,Intercontinental Exchange Inc,341054,35066,55.24M,5.68M,+11.5%,0.13%
443201108,HWM,Howmet Aerospace Inc,482538,27692,98.93M,5.68M,+6.1%,0.23%
747525103,QCOM,QUALCOMM Inc. (US),624198,32992,106.77M,5.64M,+5.6%,0.25%
34959E109,FTNT,Fortinet Inc,383975,70590,30.49M,5.61M,+22.5%,0.07%
H2927K103,AMRZ,Amrize Ltd,101900,101900,5.51M,5.51M,NEW,0.01%
278768106,SATS,EchoStar Corp,50900,49700,5.53M,5.4M,+4141.7%,0.01%
756109104,O,Realty Income Corp REIT (US),568121,95773,32.02M,5.4M,+20.3%,0.07%
438516106,HON,Honeywell International Inc.,189328,27494,36.94M,5.36M,+17%,0.09%
040413205,ANET,Arista Networks Inc (US),815347,40695,106.83M,5.33M,+5.3%,0.25%
666807102,NOC,Northrop Grumman Corp,43367,9324,24.73M,5.32M,+27.4%,0.06%
278865100,ECL,Ecolab Inc.,251977,20247,66.15M,5.32M,+8.7%,0.15%
25809K105,DASH,DoorDash Inc,231656,23390,52.47M,5.3M,+11.2%,0.12%
36828A101,GEV,GE Vernova Inc,156236,8086,102.11M,5.28M,+5.5%,0.24%
920253101,VMI,Valmont Industries Inc.,13142,12942,5.29M,5.21M,+6471%,0.01%
369550108,GD,General Dynamics Corp.,78946,15443,26.58M,5.2M,+24.3%,0.06%
77311W101,RKT,Rocket Cos Inc,268200,268200,5.19M,5.19M,NEW,0.01%
11120U105,BRX,Brixmor Property Group Inc,199028,196128,5.22M,5.14M,+6763%,0.01%
Y2573F102,FLEX,Flex Ltd,113700,85076,6.87M,5.14M,+297.2%,0.02%
502431109,LHX,L3Harris Technologies Inc,54864,17264,16.11M,5.07M,+45.9%,0.04%
19260Q107,COIN,Coinbase Global Inc A,133265,22084,30.14M,4.99M,+19.9%,0.07%
159864107,CRL,Charles River Laboratories International Inc.,51016,25005,10.18M,4.99M,+96.1%,0.02%
09260D107,BX,Blackstone Inc,291856,32200,44.99M,4.96M,+12.4%,0.1%
199908104,FIX,Comfort Systems USA Inc.,29801,5266,27.81M,4.91M,+21.5%,0.06%
035710839,NLY,Annaly Capital Management Inc,1397534,219747,31.25M,4.91M,+18.7%,0.07%
233377407,DXPE,DXP Enterprises Inc/TX,44299,44299,4.86M,4.86M,NEW,0.01%
58733R102,MELI,MercadoLibre Inc,37099,2392,74.73M,4.82M,+6.9%,0.17%
70450Y103,PYPL,PayPal Holdings Inc (US),583767,77963,34.08M,4.55M,+15.4%,0.08%
67103H107,ORLY,O'Reilly Automotive Inc,425824,49596,38.84M,4.52M,+13.2%,0.09%
03027X100,AMT,American Tower Corp,247525,25762,43.46M,4.52M,+11.6%,0.1%
615369105,MCO,Moody's Corp,96039,8688,49.06M,4.44M,+9.9%,0.11%
21873S108,CRWV,CoreWeave Inc,61600,61600,4.41M,4.41M,NEW,0.01%
754730109,RJF,Raymond James Financial Inc,174474,26913,28.02M,4.32M,+18.2%,0.07%
146869102,CVNA,Carvana Co,60212,10160,25.41M,4.29M,+20.3%,0.06%
036752103,ELV,Elevance Health Inc,127730,12212,44.78M,4.28M,+10.6%,0.1%
75513E101,RTX,RTX Corporation (US),1018280,23226,186.75M,4.26M,+2.3%,0.43%
G25508105,CRH,CRH PLC,573341,33770,71.55M,4.21M,+6.3%,0.17%
46222L108,IONQ,IonQ Inc,94400,92400,4.24M,4.15M,+4620%,<.01%
629377508,NRG,NRG Energy Inc.,103214,25968,16.44M,4.14M,+33.6%,0.04%
855244109,SBUX,Starbucks Corp,573419,48706,48.29M,4.1M,+9.3%,0.11%
655844108,NSC,Norfolk Southern Corp,108723,13937,31.39M,4.02M,+14.7%,0.07%
31428X106,FDX,FedEx Corp,145193,13657,41.94M,3.94M,+10.4%,0.1%
43300A203,HLT,Hilton Worldwide Holdings Inc,135240,13720,38.85M,3.94M,+11.3%,0.09%
857477103,STT,State Street Corp.,328296,30202,42.35M,3.9M,+10.1%,0.1%
02043Q107,ALNY,Alnylam Pharmaceuticals Inc,67201,9794,26.72M,3.89M,+17.1%,0.06%
30212P303,EXPE,Expedia Group Inc,79756,13731,22.6M,3.89M,+20.8%,0.05%
816851109,SRE,Sempra,547467,43906,48.34M,3.88M,+8.7%,0.11%
89832Q109,TFC,Truist Financial Corp,818563,78697,40.28M,3.87M,+10.6%,0.09%
G25457105,CRDO,Credo Technology Group Holding Ltd,55600,25874,8M,3.72M,+87%,0.02%
701094104,PH,Parker-Hannifin Corp.,97606,4192,85.79M,3.68M,+4.5%,0.2%
758849103,REG,Regency Centers Corp,196455,53209,13.56M,3.67M,+37.1%,0.03%
854502101,SWK,Stanley Black & Decker Inc.,49909,48909,3.71M,3.63M,+4890.9%,<.01%
744573106,PEG,Public Service Enterprise Group Inc,501828,44700,40.3M,3.59M,+9.8%,0.09%
23804L103,DDOG,Datadog Inc,168671,26300,22.94M,3.58M,+18.5%,0.05%
828806109,SPG,Simon Property Group Inc,193946,19300,35.9M,3.57M,+11.1%,0.08%
29472R108,ELS,Equity LifeStyle Properties Inc,171857,58000,10.42M,3.52M,+50.9%,0.02%
29364G103,ETR,Entergy Corp,505747,37915,46.75M,3.5M,+8.1%,0.11%
302130109,EXPD,Expeditors International of Washington Inc,85556,23200,12.75M,3.46M,+37.2%,0.03%
G0692U109,AXS,Axis Capital Holdings Ltd,125162,31830,13.4M,3.41M,+34.1%,0.03%
833445109,SNOW,Snowflake Inc,178480,15112,39.15M,3.31M,+9.3%,0.09%
571748102,MRSH,Marsh & McLennan Cos Inc,276484,17670,51.29M,3.28M,+6.8%,0.12%
858119100,STLD,Steel Dynamics Inc.,275625,19282,46.7M,3.27M,+7.5%,0.11%
7591EP100,RF,Regions Financial Corp,526604,120435,14.27M,3.26M,+29.7%,0.03%
76954A103,RIVN,Rivian Automotive Inc,613993,165300,12.1M,3.26M,+36.8%,0.03%
88579Y101,MMM,3M Co,270699,20228,43.34M,3.24M,+8.1%,0.1%
G51502105,JCI,Johnson Controls International plc,310695,26700,37.21M,3.2M,+9.4%,0.09%
126408103,CSX,CSX Corp,960726,88004,34.83M,3.19M,+10.1%,0.08%
009066101,ABNB,Airbnb Inc,235557,23422,31.97M,3.18M,+11%,0.07%
776696106,ROP,Roper Technologies Inc,55569,7041,24.74M,3.13M,+14.5%,0.06%
874054109,TTWO,Take-Two Interactive Software Inc.,122514,12141,31.37M,3.11M,+11%,0.07%
92338C103,VLTO,Veralto Corp,196159,31070,19.57M,3.1M,+18.8%,0.05%
631103108,NDAQ,Nasdaq Inc,348622,31377,33.86M,3.05M,+9.9%,0.08%
94106B101,WCN,Waste Connections Inc,204483,17247,35.86M,3.02M,+9.2%,0.08%
G7S00T104,PNR,Pentair PLC,176305,29000,18.36M,3.02M,+19.7%,0.04%
02156V109,OKLO,Oklo Inc,41700,41700,2.99M,2.99M,NEW,<.01%
92343E102,VRSN,VeriSign Inc,64246,12220,15.61M,2.97M,+23.5%,0.04%
81141R100,SE,Sea Ltd,195926,23072,24.99M,2.94M,+13.3%,0.06%
G0250X107,AMCR,Amcor PLC,1561565,349791,13.02M,2.92M,+28.9%,0.03%
531229755,FWONK,Liberty Media Corp-Liberty Formula One,176368,29581,17.37M,2.91M,+20.2%,0.04%
29476L107,EQR,Equity Residential,283983,45582,17.9M,2.87M,+19.1%,0.04%
N6596X109,NXPI,NXP Semiconductors NV,119291,13224,25.89M,2.87M,+12.5%,0.06%
345370860,F,Ford Motor Co. (US),2435870,217483,31.96M,2.85M,+9.8%,0.07%
084423102,WRB,WR Berkley Corp,508907,40638,35.68M,2.85M,+8.7%,0.08%
871607107,SNPS,Synopsys Inc,93318,6050,43.83M,2.84M,+6.9%,0.1%
30231G102,XOM,Exxon Mobil Corp,60309,23500,7.26M,2.83M,+63.8%,0.02%
704326107,PAYX,Paychex Inc,205341,25184,23.04M,2.83M,+14%,0.05%
49271V100,KDP,Keurig Dr Pepper Inc (USD),967705,100788,27.11M,2.82M,+11.6%,0.06%
493267108,KEY,KeyCorp,518031,136312,10.69M,2.81M,+35.7%,0.02%
03769M106,APO,Apollo Global Management Inc,204490,19300,29.6M,2.79M,+10.4%,0.07%
009158106,APD,Air Products and Chemicals Inc,127263,11263,31.44M,2.78M,+9.7%,0.07%
45168D104,IDXX,IDEXX Laboratories Inc,44061,4106,29.81M,2.78M,+10.3%,0.07%
28176E108,EW,Edwards Lifesciences Corp,346523,32200,29.54M,2.75M,+10.2%,0.07%
18915M107,NET,Cloudflare Inc A,213093,13754,42.01M,2.71M,+6.9%,0.1%
316773100,FITB,Fifth Third Bancorp,378243,57670,17.71M,2.7M,+18%,0.04%
571903202,MAR,Marriott International Inc/MD,121046,8660,37.55M,2.69M,+7.7%,0.09%
46187W107,INVH,Invitation Homes Inc,424250,95800,11.79M,2.66M,+29.2%,0.03%
771049103,RBLX,ROBLOX Corp,285024,32394,23.1M,2.62M,+12.8%,0.05%
45784P101,PODD,Insulet Corp,43829,9074,12.46M,2.58M,+26.1%,0.03%
407497106,HLNE,Hamilton Lane Incorporated A,19124,19024,2.57M,2.56M,+19024%,<.01%
654106103,NKE,NIKE Inc,605206,39463,38.56M,2.51M,+7%,0.09%
143658300,CCL,Carnival Corp,599610,81400,18.31M,2.49M,+15.7%,0.04%
59156R108,MET,MetLife Inc,381171,31400,30.09M,2.48M,+9%,0.07%
744320102,PRU,Prudential Financial Inc,274366,21800,30.97M,2.46M,+8.6%,0.07%
775711104,ROL,Rollins Inc,208120,40655,12.49M,2.44M,+24.3%,0.03%
002824100,ABT,Abbott Laboratories (US),888432,19310,111.31M,2.42M,+2.2%,0.26%
45337C102,INCY,Incyte Corp.,107571,24278,10.62M,2.4M,+29.1%,0.02%
87612E106,TGT,Target Corp,232598,24400,22.74M,2.39M,+11.7%,0.05%
98980G102,ZS,Zscaler Inc,54859,10588,12.34M,2.38M,+23.9%,0.03%
69331C108,PCG,PG&E Corp.,1642642,147854,26.4M,2.38M,+9.9%,0.06%
94106L109,WM,Waste Management Inc.,336761,10698,73.99M,2.35M,+3.3%,0.17%
778296103,ROST,Ross Stores Inc.,151470,12868,27.29M,2.32M,+9.3%,0.06%
053484101,AVB,AvalonBay Communities Inc,129245,12777,23.43M,2.32M,+11%,0.05%
68902V107,OTIS,Otis Worldwide Corp,225994,26500,19.74M,2.31M,+13.3%,0.05%
670346105,NUE,Nucor Corp,193357,13945,31.54M,2.27M,+7.8%,0.07%
12504L109,CBRE,CBRE Group Inc,288089,14107,46.32M,2.27M,+5.1%,0.11%
169656105,CMG,Chipotle Mexican Grill Inc,711117,61230,26.31M,2.27M,+9.4%,0.06%
31488V107,FERG,Ferguson Enterprises Inc,102138,10135,22.74M,2.26M,+11%,0.05%
030420103,AWK,American Water Works Co Inc,83860,17200,10.94M,2.24M,+25.8%,0.03%
30040W108,ES,Eversource Energy,361920,33294,24.37M,2.24M,+10.1%,0.06%
12541W209,CHRW,CH Robinson Worldwide Inc,84609,13900,13.6M,2.23M,+19.7%,0.03%
G0450A105,ACGL,Arch Capital Group Ltd,311048,23100,29.84M,2.22M,+8%,0.07%
760759100,RSG,Republic Services Inc,177105,10400,37.53M,2.2M,+6.2%,0.09%
031100100,AME,Ametek Inc.,320908,10579,65.89M,2.17M,+3.4%,0.15%
443510607,HUBB,Hubbell Inc,67950,4872,30.18M,2.16M,+7.7%,0.07%
026874784,AIG,American International Group Inc,351972,25200,30.11M,2.16M,+7.7%,0.07%
05464C101,AXON,Axon Enterprise Inc,58973,3753,33.49M,2.13M,+6.8%,0.08%
934423104,WBD,Warner Bros Discovery Inc,1156023,73671,33.32M,2.12M,+6.8%,0.08%
594972408,MSTR,Strategy Incorporation A,132746,13840,20.17M,2.1M,+11.6%,0.05%
749685103,RPM,RPM International Inc,167459,20176,17.42M,2.1M,+13.7%,0.04%
26614N102,DD,DuPont de Nemours Inc,374460,51845,15.05M,2.08M,+16.1%,0.04%
92276F100,VTR,Ventas Inc,239802,26500,18.56M,2.05M,+12.4%,0.04%
609207105,MDLZ,Mondelez International Inc,660836,37713,35.57M,2.03M,+6.1%,0.08%
174610105,CFG,Citizens Financial Group Inc,298883,34500,17.46M,2.02M,+13%,0.04%
85208M102,SFM,Sprouts Farmers Market Inc.,146196,24936,11.65M,1.99M,+20.6%,0.03%
553368101,MP,MP Materials Corp A,40577,39177,2.05M,1.98M,+2798.4%,<.01%
902653104,UDR,UDR Inc,266733,53699,9.78M,1.97M,+25.2%,0.02%
879360105,TDY,Teledyne Technologies Inc,36700,3852,18.74M,1.97M,+11.7%,0.04%
74834L100,DGX,Quest Diagnostics Inc,75161,11200,13.04M,1.94M,+17.5%,0.03%
446150104,HBAN,Huntington Bancshares Inc/OH,1431055,111949,24.83M,1.94M,+8.5%,0.06%
366651107,IT,Gartner Inc,56937,7659,14.36M,1.93M,+15.5%,0.03%
632307104,NTRA,Natera Inc,57002,8300,13.06M,1.9M,+17%,0.03%
243537107,DECK,Deckers Outdoor Corp.,273663,18088,28.37M,1.88M,+7.1%,0.07%
866674104,SUI,Sun Communities Inc,73303,15100,9.08M,1.87M,+25.9%,0.02%
880770102,TER,Teradyne Inc,91760,9500,17.76M,1.84M,+11.5%,0.04%
852234103,XYZ,Block Inc,285256,26200,18.57M,1.71M,+10.1%,0.04%
91307C102,UTHR,United Therapeutics Corp,19473,3484,9.49M,1.7M,+21.8%,0.02%
020002101,ALL,Allstate Corp/The,476736,8086,99.23M,1.68M,+1.7%,0.23%
833034101,SNA,Snap-on Inc.,37372,4882,12.88M,1.68M,+15%,0.03%
311900104,FAST,Fastenal Co,613140,41900,24.61M,1.68M,+7.3%,0.06%
00827B106,AFRM,Affirm Holdings Inc,113900,21900,8.48M,1.63M,+23.8%,0.02%
22822V101,CCI,Crown Castle Inc,218067,18100,19.38M,1.61M,+9.1%,0.05%
929160109,VMC,Vulcan Materials Co,69843,5560,19.92M,1.59M,+8.6%,0.05%
115236101,BRO,Brown & Brown Inc,202363,19800,16.13M,1.58M,+10.8%,0.04%
M2682V108,CYBR,CyberArk Software Ltd,15286,3460,6.82M,1.54M,+29.3%,0.02%
504922105,LH,Labcorp Holdings Inc,41602,6080,10.44M,1.53M,+17.1%,0.02%
03990B101,ARES,Ares Management Corp,101057,9400,16.33M,1.52M,+10.3%,0.04%
459506101,IFF,International Flavors & Fragrances Inc,193655,22400,13.05M,1.51M,+13.1%,0.03%
773121108,RKLB,Rocket Lab Corp,243100,21381,16.96M,1.49M,+9.6%,0.04%
91347P105,OLED,Universal Display Corp.,20382,12737,2.38M,1.49M,+166.6%,<.01%
59522J103,MAA,Mid-America Apartment Communities Inc,83660,10600,11.62M,1.47M,+14.5%,0.03%
988498101,YUM,Yum! Brands Inc,128538,9700,19.45M,1.47M,+8.2%,0.05%
525327102,LDOS,Leidos Holdings Inc,87986,8132,15.87M,1.47M,+10.2%,0.04%
74144T108,TROW,T Rowe Price Group Inc,124604,14300,12.76M,1.46M,+13%,0.03%
20030N101,CMCSA,Comcast Corp. A,2161121,46241,64.6M,1.38M,+2.2%,0.15%
122017106,BURL,Burlington Stores Inc,28990,4740,8.37M,1.37M,+19.5%,0.02%
219350105,GLW,Corning Inc,425494,15439,37.26M,1.35M,+3.8%,0.09%
217204106,CPRT,Copart Inc.,475479,34502,18.62M,1.35M,+7.8%,0.04%
172062101,CINF,Cincinnati Financial Corp,148889,8200,24.32M,1.34M,+5.8%,0.06%
665859104,NTRS,Northern Trust Corp,136430,9700,18.63M,1.32M,+7.7%,0.04%
92936U109,WPC,WP Carey Inc,135038,20500,8.69M,1.32M,+17.9%,0.02%
881454102,IMSR,TERRESTRIAL ENERGY INC (US),213401,213401,1.3M,1.3M,NEW,<.01%
60937P106,MDB,MongoDB Inc,46348,3060,19.45M,1.28M,+7.1%,0.05%
92345Y106,VRSK,Verisk Analytics Inc,76761,5740,17.17M,1.28M,+8.1%,0.04%
08265T208,BSY,Bentley Systems Inc,78204,33400,2.98M,1.27M,+74.5%,<.01%
595017104,MCHP,Microchip Technology Inc,276422,19600,17.61M,1.25M,+7.6%,0.04%
573284106,MLM,Martin Marietta Materials Inc,25958,1980,16.16M,1.23M,+8.3%,0.04%
G3265R107,APTV,Aptiv PLC,569608,16178,43.34M,1.23M,+2.9%,0.1%
824348106,SHW,Sherwin-Williams Co/The,156918,3797,50.85M,1.23M,+2.5%,0.12%
422806208,HEIA,HEICO Corp A,164631,4755,41.56M,1.2M,+3%,0.1%
172908105,CTAS,Cintas Corp.,204501,6337,38.46M,1.19M,+3.2%,0.09%
