CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
754730109,RJF,RAYMOND JAMES FINL INC,33293,33293,5.35M,5.35M,NEW,0.27%
03831W108,APP,APPLOVIN CORP,6477,6477,4.36M,4.36M,NEW,0.22%
040413205,ANET,ARISTA NETWORKS INC,31806,30640,4.17M,4.01M,+2627.8%,0.21%
64110D104,NTAP,NETAPP INC,36180,36180,3.87M,3.87M,NEW,0.2%
30231G102,XOM,EXXON MOBIL CORP,1371368,31550,165.03M,3.8M,+2.4%,8.3%
032095101,APH,AMPHENOL CORP NEW,27632,27632,3.73M,3.73M,NEW,0.19%
038222105,AMAT,APPLIED MATLS INC,14266,14266,3.67M,3.67M,NEW,0.18%
363576109,AJG,GALLAGHER ARTHUR J & CO,13165,13165,3.41M,3.41M,NEW,0.17%
219350105,GLW,CORNING INC,37346,37346,3.27M,3.27M,NEW,0.16%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,7412,6909,3.47M,3.24M,+1373.6%,0.18%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,13480,13480,2.81M,2.81M,NEW,0.14%
595112103,MU,MICRON TECHNOLOGY INC,7628,7268,2.18M,2.07M,+2018.9%,0.11%
81762P102,NOW,SERVICENOW INC,28845,13084,4.42M,2M,+83%,0.22%
387328107,GVA,GRANITE CONSTR INC,200006,16000,23.07M,1.85M,+8.7%,1.2%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,47879,47879,1.68M,1.68M,NEW,0.08%
64110L106,NFLX,NETFLIX INC,17080,16920,1.6M,1.59M,+10575%,0.08%
907818108,UNP,UNION PAC CORP,6565,6565,1.52M,1.52M,NEW,0.08%
278865100,ECL,ECOLAB INC,4998,4998,1.31M,1.31M,NEW,0.07%
437076102,HD,HOME DEPOT INC,77675,3641,26.73M,1.25M,+4.9%,1.3%
36828A101,GEV,GE VERNOVA INC,1646,1646,1.08M,1.08M,NEW,0.05%
70450Y103,PYPL,PAYPAL HLDGS INC,103752,17876,6.06M,1.04M,+20.8%,0.31%
78468R556,XOP,SPDR SERIES TRUST,9873,7307,1.25M,922.58K,+284.8%,0.06%
81369Y506,XLE,SELECT SECTOR SPDR TR,20505,20505,916.78K,916.78K,NEW,0.05%
15118V207,CELH,CELSIUS HLDGS INC,37411,19900,1.71M,910.23K,+113.6%,0.09%
007903107,AMD,ADVANCED MICRO DEVICES INC,61728,3655,13.22M,782.75K,+6.3%,0.67%
81369Y886,XLU,SELECT SECTOR SPDR TR,17198,17198,734.18K,734.18K,NEW,0.04%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,11264,11264,607.58K,607.58K,NEW,0.03%
06849F108,B,BARRICK MNG CORP,13894,13894,605.08K,605.08K,NEW,0.03%
57636Q104,MA,MASTERCARD INCORPORATED,3479,852,1.99M,486.39K,+32.4%,0.1%
81369Y407,XLY,SELECT SECTOR SPDR TR,3752,3752,448.03K,448.03K,NEW,0.02%
11135F101,AVGO,BROADCOM INC,1284,1284,444.39K,444.39K,NEW,0.02%
88160R101,TSLA,TESLA INC,9170,913,4.12M,410.59K,+11.1%,0.21%
G4863A108,BRSL,BRIGHTSTAR LOTTERY PLC,168300,26500,2.61M,410.22K,+18.7%,0.13%
85254J102,STAG,STAG INDL INC,203600,8357,7.48M,307.2K,+4.3%,0.38%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,1535360,4600,97.83M,293.11K,+0.3%,4.9%
55336V100,MPLX,MPLX LP,60308,5283,3.22M,281.95K,+9.6%,0.16%
68389X105,ORCL,ORACLE CORP,1378,1378,268.59K,268.59K,NEW,0.01%
02079K305,GOOGL,ALPHABET INC,19768,847,6.19M,265.11K,+4.5%,0.31%
054540208,ACLS,AXCELIS TECHNOLOGIES INC,18816,3200,1.51M,257.09K,+20.5%,0.08%
26142V105,DKNG,DRAFTKINGS INC NEW,7395,7395,254.83K,254.83K,NEW,0.01%
81369Y704,XLI,SELECT SECTOR SPDR TR,1483,1483,230.04K,230.04K,NEW,0.01%
888787108,TOST,TOAST INC,21566,6000,765.81K,213.06K,+38.5%,0.04%
78463V107,GLD,SPDR GOLD TR,1258,472,498.56K,187.06K,+60.1%,0.03%
78440X887,SLG,SL GREEN RLTY CORP,15011,3500,688.55K,160.55K,+30.4%,0.03%
78464A888,XHB,SPDR SERIES TRUST,2287,1400,235.47K,144.14K,+157.8%,0.01%
29355A107,ENPH,ENPHASE ENERGY INC,21192,3626,679.2K,116.21K,+20.6%,0.03%
806857108,SLB,SLB LIMITED,27456,2400,1.05M,92.11K,+9.6%,0.05%
00724F101,ADBE,ADOBE INC,1552,212,543.18K,74.2K,+15.8%,0.03%
009066101,ABNB,AIRBNB INC,55526,0,7.54M,0,NO CHANGE,0.38%
74624M102,PSTG,PURE STORAGE INC,4120,0,276.08K,0,NO CHANGE,0.01%
78467J100,SSNC,SS&C TECHNOLOGIES HOLDINGS INC,0,-18,0,-1.6K,CLOSE,0%
256677105,DG,DOLLAR GENERAL CORPORATION,0,-32,0,-3.31K,CLOSE,0%
500754106,KHC,KRAFT HEINZ COMPANY (THE),0,-177,0,-4.61K,CLOSE,0%
31620M106,FIS,FIDELITY NATIONAL INFORMATION,0,-76,0,-5.01K,CLOSE,0%
743312100,PRGS,PROGRESS SOFTWARE CORPORATION,0,-157,0,-6.9K,CLOSE,0%
126650100,CVS,CVS HEALTH CORPORATION,0,-125,0,-9.42K,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-1522,0,-40.21K,CLOSE,0%
78464A870,XBI,SPDR SER TR,0,-636,0,-63.73K,CLOSE,0%
042068205,ARM,ARM HOLDINGS PLC,15966,-587,1.75M,-64.16K,-3.5%,0.09%
697435105,PANW,PALO ALTO NETWORKS INC,0,-422,0,-85.93K,CLOSE,0%
739128106,POWL,POWELL INDS INC,2733,-295,871.23K,-94.04K,-9.7%,0.04%
81369Y308,XLP,SECTOR SPDR TRUST SBI CONSUMER,0,-1459,0,-114.34K,CLOSE,0%
78464A698,KRE,SPDR SER TR,0,-1835,0,-116.16K,CLOSE,0%
13321L108,CCJ,CAMECO CORP,0,-1559,0,-130.74K,CLOSE,0%
46120E602,ISRG,INTUITIVE SURGICAL INC,0,-368,0,-164.58K,CLOSE,0%
016255101,ALGN,ALIGN TECHNOLOGY INC,0,-1336,0,-167.29K,CLOSE,0%
37954Y830,COPX,Global X Copper Miners ETF,0,-2918,0,-174.53K,CLOSE,0%
032654105,ADI,ANALOG DEVICES INC,472682,-800,128.19M,-216.96K,-0.2%,6.5%
031162100,AMGN,AMGEN INC,489770,-700,160.31M,-229.12K,-0.1%,8.1%
093712107,BE,BLOOM ENERGY CORPORATION,0,-2718,0,-229.86K,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-1134,0,-268.76K,CLOSE,0%
902973304,USB,US BANCORP DEL,774435,-5800,41.32M,-309.49K,-0.7%,2.1%
878742204,TECK,TECK RESOURCES LIMITED,0,-7116,0,-312.32K,CLOSE,0%
651639106,NEM,NEWMONT CORPORATION,0,-3932,0,-331.51K,CLOSE,0%
003260106,PPLT,ABERDEEN STANDARD PHYSICAL P,0,-2520,0,-360.06K,CLOSE,0%
452327109,ILMN,ILLUMINA INC,0,-4743,0,-450.44K,CLOSE,0%
464287465,EFA,ISHARES MSCI EAFE ETF,0,-8323,0,-777.12K,CLOSE,0%
92189F106,GDX,VANECK ETF TRUST,0,-11094,0,-847.58K,CLOSE,0%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,0,-3450,0,-1.05M,CLOSE,0%
46428Q109,SLV,ISHARES SILVER SHARES,0,-26008,0,-1.1M,CLOSE,0%
012653101,ALB,ALBEMARLE CORPORATION,0,-13946,0,-1.13M,CLOSE,0%
037833100,AAPL,APPLE INC,2727,-5776,741.36K,-1.57M,-67.9%,0.04%
911312106,UPS,UNITED PARCEL SVC INC,0,-19308,0,-1.61M,CLOSE,0%
227046109,CROX,CROCS INC,67324,-20976,5.76M,-1.79M,-23.8%,0.29%
459200101,IBM,INTERNATIONAL BUSINESS,0,-10563,0,-2.98M,CLOSE,0%
91324P102,UNH,UNITEDHEALTH GROUP INC,1707,-10022,563.5K,-3.31M,-85.4%,0.03%
01609W102,BABA,ALIBABA GROUP HOLDING LTD,0,-20134,0,-3.6M,CLOSE,0%
512807306,LRCX,LAM RESEARCH CORPORATION,0,-28135,0,-3.77M,CLOSE,0%
29273V100,ET,ENERGY TRANSFER L P,156236,-242952,2.58M,-4.01M,-60.9%,0.13%
62482R107,COOP,MR COOPER GROUP INC,0,-24350,0,-5.13M,CLOSE,0%
92826C839,V,VISA INC,0,-16377,0,-5.59M,CLOSE,0%
872590104,TMUS,T MOBILE US INC,0,-26100,0,-6.25M,CLOSE,0%
882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,0,-38500,0,-7.07M,CLOSE,0%
552953101,MGM,MGM RESORTS INTERNATIONAL,0,-210525,0,-7.3M,CLOSE,0%
036752103,ELV,ELEVANCE HEALTH INC,0,-24230,0,-7.83M,CLOSE,0%
517834107,LVS,LAS VEGAS SANDS CORP,0,-161800,0,-8.7M,CLOSE,0%
682189105,ON,ON SEMICONDUCTOR CORP,6066,-174655,328.47K,-9.46M,-96.6%,0.02%
72352L106,PINS,PINTEREST INC,0,-321755,0,-10.35M,CLOSE,0%
808513105,SCHW,CHARLES SCHWAB CORP NEW,0,-127093,0,-12.13M,CLOSE,0%
92343V104,VZ,VERIZON COMMUNICATIONS,0,-286709,0,-12.6M,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,0,-362489,0,-27.36M,CLOSE,0%
35671D857,FCX,FREEPORT MCMORAN INC,0,-3510491,0,-137.68M,CLOSE,0%
458140100,INTC,INTEL CORP,42411,-6076136,1.56M,-224.21M,-99.3%,0.08%
Total,,,,,1.98B,752.59M,+64.1%,100%
