CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30231G102,XOM,EXXON MOBIL CORP,9608,1286,1.16M,154.75K,+15.5%,0.32%
05605H100,BWXT,BWX TECHNOLOGIES INC,2907,750,502.54K,129.65K,+34.8%,0.14%
172967424,C,CITIGROUP INC,11327,1109,1.32M,129.41K,+10.9%,0.36%
594918104,MSFT,MICROSOFT CORP,40683,243,19.68M,117.52K,+0.6%,5.4%
532457108,LLY,ELI LILLY & CO,1551,108,1.67M,116.13K,+7.5%,0.46%
26441C204,DUK,DUKE ENERGY CORP NEW,14813,825,1.74M,96.69K,+5.9%,0.48%
21037T109,CEG,CONSTELLATION ENERGY CORP,2149,262,759.4K,92.58K,+13.9%,0.21%
007903107,AMD,ADVANCED MICRO DEVICES INC,12084,419,2.59M,89.73K,+3.6%,0.71%
191216100,KO,COCA COLA CO,4251,1078,297.2K,75.37K,+34%,0.08%
69351T106,PPL,PPL CORP,166030,1909,5.81M,66.85K,+1.2%,1.6%
81369Y605,XLF,SELECT SECTOR SPDR TR,8416,1190,460.98K,65.18K,+16.5%,0.13%
46428Q109,SLV,ISHARES SILVER TR,14646,919,943.5K,59.2K,+6.7%,0.26%
037833100,AAPL,APPLE INC,74435,217,20.24M,58.99K,+0.3%,5.6%
023135106,AMZN,AMAZON COM INC,34555,238,7.98M,54.96K,+0.7%,2.2%
842587107,SO,SOUTHERN CO,3636,603,317.06K,52.58K,+19.9%,0.09%
38141G104,GS,GOLDMAN SACHS GROUP INC,1550,58,1.36M,50.98K,+3.9%,0.37%
872540109,TJX,TJX COS INC NEW,2050,268,314.89K,41.17K,+15%,0.09%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,6013,119,1.78M,35.25K,+2%,0.49%
78463V107,GLD,SPDR GOLD TR,4822,73,1.91M,28.93K,+1.5%,0.52%
478160104,JNJ,JOHNSON & JOHNSON,5798,128,1.2M,26.49K,+2.3%,0.33%
097023105,BA,BOEING CO,2886,115,626.61K,24.97K,+4.2%,0.17%
36828A101,GEV,GE VERNOVA INC,2575,26,1.68M,16.99K,+1%,0.46%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2169,56,385.54K,9.95K,+2.7%,0.11%
580135101,MCD,MCDONALDS CORP,1345,29,411.01K,8.86K,+2.2%,0.11%
81761L102,SVC,SERVICE PPTYS TR,81355,2837,149.69K,5.22K,+3.6%,0.04%
629377508,NRG,NRG ENERGY INC,1544,30,245.99K,4.78K,+2%,0.07%
747525103,QCOM,QUALCOMM INC,1921,25,328.54K,4.28K,+1.3%,0.09%
166764100,CVX,CHEVRON CORP NEW,15602,20,2.38M,3.05K,+0.1%,0.65%
78464A508,SPYV,SPDR SERIES TRUST,7021,41,398.92K,2.33K,+0.6%,0.11%
20825C104,COP,CONOCOPHILLIPS,2338,21,218.86K,1.97K,+0.9%,0.06%
00162Q387,OUSA,ALPS ETF TR,12069,33,696.37K,1.9K,+0.3%,0.19%
209115104,ED,CONSOLIDATED EDISON INC,2353,17,233.71K,1.69K,+0.7%,0.06%
58933Y105,MRK,MERCK & CO INC,2888,15,303.96K,1.58K,+0.5%,0.08%
921908844,VIG,VANGUARD SPECIALIZED FUNDS,1762,6,387.33K,1.32K,+0.3%,0.11%
78464A409,SPYG,SPDR SERIES TRUST,2293,8,244.68K,853.67,+0.4%,0.07%
911363109,URI,UNITED RENTALS INC,324,1,262.04K,808.75,+0.3%,0.07%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,4408,8,402.05K,729.68,+0.2%,0.11%
438516106,HON,HONEYWELL INTL INC,3892,3,759.42K,585.37,+0.1%,0.21%
57636Q104,MA,MASTERCARD INCORPORATED,1055,1,602.38K,570.98,+0.1%,0.17%
504922105,LH,LABCORP HOLDINGS INC,1854,1,465.09K,250.86,+0.1%,0.13%
808524300,SCHG,SCHWAB STRATEGIC TR,7498,6,244.59K,195.72,+0.1%,0.07%
25459W102,TECL,DIREXION SHS ETF TR,15000,0,1.76M,0,NO CHANGE,0.48%
892331307,TM,TOYOTA MOTOR CORP,3663,0,784.1K,0,NO CHANGE,0.22%
697435105,PANW,PALO ALTO NETWORKS INC,1940,0,357.35K,0,NO CHANGE,0.1%
58733R102,MELI,MERCADOLIBRE INC,111,0,223.58K,0,NO CHANGE,0.06%
25459Y694,FAS,DIREXION SHS ETF TR,1267,0,213.27K,0,NO CHANGE,0.06%
427866108,HSY,HERSHEY CO,3803,-6,692.05K,-1.09K,-0.2%,0.19%
46138E362,SPHD,INVESCO EXCH TRADED FD TR II,4429,-42,212.57K,-2.02K,-0.9%,0.06%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,29925,-199,401K,-2.67K,-0.7%,0.11%
97717W307,DLN,WISDOMTREE TR,6791,-39,598.12K,-3.43K,-0.6%,0.16%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,5949,-100,382.62K,-6.43K,-1.7%,0.1%
92343V104,VZ,VERIZON COMMUNICATIONS INC,11792,-187,480.28K,-7.62K,-1.6%,0.13%
82509L107,SHOP,SHOPIFY INC,7115,-50,1.15M,-8.05K,-0.7%,0.31%
94106L109,WM,WASTE MGMT INC DEL,16518,-38,3.63M,-8.35K,-0.2%,1%
060505104,BAC,BANK AMERICA CORP,17437,-155,959.09K,-8.53K,-0.9%,0.26%
22160K105,COST,COSTCO WHSL CORP NEW,2816,-11,2.43M,-9.49K,-0.4%,0.67%
742718109,PG,PROCTER AND GAMBLE CO,2141,-69,306.8K,-9.89K,-3.1%,0.08%
G51502105,JCI,JOHNSON CTLS INTL PLC,2520,-87,301.77K,-10.42K,-3.3%,0.08%
464287176,TIP,ISHARES TR,4417,-111,485.55K,-12.2K,-2.5%,0.13%
66538H534,BIBL,NORTHERN LTS FD TR IV,5115,-299,230.84K,-13.49K,-5.5%,0.06%
30303M102,META,META PLATFORMS INC,9714,-21,6.41M,-13.86K,-0.2%,1.8%
345370860,F,FORD MTR CO,21403,-1152,280.81K,-15.11K,-5.1%,0.08%
009158106,APD,AIR PRODS & CHEMS INC,856,-62,211.42K,-15.31K,-6.8%,0.06%
37954Y673,PAVE,GLOBAL X FDS,10640,-333,508.47K,-15.91K,-3%,0.14%
548661107,LOW,LOWES COS INC,2457,-69,592.55K,-16.64K,-2.7%,0.16%
833445109,SNOW,SNOWFLAKE INC,2884,-81,632.63K,-17.77K,-2.7%,0.17%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,6954,-268,527.88K,-20.34K,-3.7%,0.14%
68389X105,ORCL,ORACLE CORP,1604,-124,312.7K,-24.17K,-7.2%,0.09%
92826C839,V,VISA INC,7180,-74,2.52M,-25.95K,-1%,0.69%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,12828,-350,1.02M,-27.91K,-2.7%,0.28%
808524797,SCHD,SCHWAB STRATEGIC TR,10777,-1020,295.61K,-27.98K,-8.6%,0.08%
693475105,PNC,PNC FINL SVCS GROUP INC,5268,-139,1.1M,-29.01K,-2.6%,0.3%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,11816,-507,676.34K,-29.02K,-4.1%,0.19%
254687106,DIS,DISNEY WALT CO,1821,-269,207.22K,-30.61K,-12.9%,0.06%
573874104,MRVL,MARVELL TECHNOLOGY INC,23690,-448,2.01M,-38.07K,-1.9%,0.55%
655844108,NSC,NORFOLK SOUTHN CORP,1570,-135,453.43K,-38.99K,-7.9%,0.12%
92537N108,VRT,VERTIV HOLDINGS CO,3450,-241,558.94K,-39.05K,-6.5%,0.15%
713448108,PEP,PEPSICO INC,9032,-276,1.3M,-39.61K,-3%,0.36%
11135F101,AVGO,BROADCOM INC,32434,-118,11.23M,-40.84K,-0.4%,3.1%
949746101,WFC,WELLS FARGO CO NEW,2681,-446,249.93K,-41.58K,-14.3%,0.07%
464287168,DVY,ISHARES TR,1905,-299,268.87K,-42.2K,-13.6%,0.07%
02079K305,GOOGL,ALPHABET INC,15390,-141,4.82M,-44.13K,-0.9%,1.3%
983793100,XPO,XPO INC,3117,-357,423.63K,-48.52K,-10.3%,0.12%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,2309,-361,329.03K,-51.44K,-13.5%,0.09%
437076102,HD,HOME DEPOT INC,2319,-165,798.06K,-56.78K,-6.6%,0.22%
922908637,VV,VANGUARD INDEX FDS,3624,-181,1.14M,-56.98K,-4.8%,0.31%
18915M107,NET,CLOUDFLARE INC,13309,-297,2.62M,-58.55K,-2.2%,0.72%
149123101,CAT,CATERPILLAR INC,2881,-114,1.65M,-65.32K,-3.8%,0.45%
92206C102,VGSH,VANGUARD SCOTTSDALE FDS,6612,-1341,388.3K,-78.75K,-16.9%,0.11%
37954Y293,MLPX,GLOBAL X FDS,5446,-1562,329.61K,-94.54K,-22.3%,0.09%
464288687,PFF,ISHARES TR,30044,-3527,930.15K,-109.19K,-10.5%,0.26%
46429B697,USMV,ISHARES TR,4943,-1257,465.48K,-118.37K,-20.3%,0.13%
46137V464,XMMO,INVESCO EXCHANGE TRADED FD T,5437,-880,752.82K,-121.85K,-13.9%,0.21%
G29183103,ETN,EATON CORP PLC,981,-387,312.46K,-123.26K,-28.3%,0.09%
00724F101,ADBE,ADOBE INC,1382,-359,483.69K,-125.65K,-20.6%,0.13%
126408103,CSX,CSX CORP,26690,-4182,967.53K,-151.6K,-13.5%,0.27%
78464A698,KRE,SPDR SERIES TRUST,27839,-2387,1.8M,-154.7K,-7.9%,0.49%
79466L302,CRM,SALESFORCE INC,5410,-809,1.43M,-214.3K,-13%,0.39%
363576109,AJG,GALLAGHER ARTHUR J & CO,0,-735,0,-227.6K,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,0,-4722,0,-231.42K,CLOSE,0%
15643U104,LEU,CENTRUS ENERGY CORP,0,-790,0,-244.96K,CLOSE,0%
922908751,VB,VANGUARD INDEX FDS,14515,-972,3.74M,-250.72K,-6.3%,1%
37954Y384,BUG,GLOBAL X FDS,24210,-8528,737.44K,-259.76K,-26%,0.2%
002824100,ABT,ABBOTT LABS,0,-1971,0,-264.07K,CLOSE,0%
861012102,STM,STMICROELECTRONICS N V,9054,-10330,234.86K,-267.96K,-53.3%,0.06%
922908629,VO,VANGUARD INDEX FDS,13913,-1067,4.04M,-309.68K,-7.1%,1.1%
57164Y107,VAC,MARRIOTT VACATIONS WORLDWIDE,0,-4750,0,-316.16K,CLOSE,0%
464287515,IGV,ISHARES TR,34288,-4344,3.62M,-459.12K,-11.2%,0.99%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,17426,-914,8.76M,-459.43K,-5%,2.4%
922908363,VOO,VANGUARD INDEX FDS,737,-843,462.34K,-528.84K,-53.4%,0.13%
67066G104,NVDA,NVIDIA CORPORATION,379729,-3882,70.81M,-723.87K,-1%,19.4%
Total,,,,,364.59M,9.39M,+2.6%,100%
